ingredient1,ingredient2,recipe_id,partition
bread,toast,8138774a42,train
seed,vanilla,813a301cfb,val
jam,seed,813a301cfb,val
extract,jam,813a301cfb,val
beef,roll,813c5e04c8,train
wheat_germ,chocolate_chip,813e5c8cd0,val
maple_flavoring,vanilla_extract,814cd78929,train
cinnamon_extract,maple_flavoring,814cd78929,train
water,orange_juice,814e05741b,train
shortening,butter,814fccf965,test
oil,shortening,814fccf965,test
apple_juice,beer,814fd373fc,train
rolled_oat,cereal,8158d8a3d3,val
grain,rolled_oat,8158d8a3d3,val
olive_oil,salt_and_pepper,815ac5a6b4,test
milk,olive_oil,815ac5a6b4,test
lemon_juice,vinegar,815eca028a,val
milk,cream,815eecaeb5,train
cream,milk,815eecaeb5,train
egg,cream,815eecaeb5,train
almond,hazelnut,8164c30946,train
lemon_juice,almond,8164c30946,train
oil,butter,816867e2a9,train
meatball,meatloaf,816b7f2d92,val
garlic_powder,garlic,8171487620,train
bread,olive,8174eaed0d,test
rosemary,bread,8174eaed0d,test
bread,rosemary,8174eaed0d,test
cayenne_pepper,salt_and_pepper,8178c0b2bf,test
ham,turkey_pepperoni,817e48f6c5,train
pepperoni,ham,817e48f6c5,train
water,rum_extract,81823ea9cd,train
rum_extract,milk,81823ea9cd,train
batter,muffin,818b4a0714,train
tomato_juice,whole_tomato,8191a5f931,train
tomato,tomato_juice,8191a5f931,train
vinegar,milk,8194b5e4ee,test
bread,cheese,8195a7aee6,train
flour,cocoa_powder,81974c91d9,test
egg_substitute,monterey_jack_cheese,819923f409,train
egg,egg_substitute,819923f409,train
tomato_paste,harissa,81a904c854,train
butter,chocolate,81a9aca429,val
sponge_cake,butter,81a9aca429,val
creme_fraiche,sour_cream,81abaa82cb,train
mexican_crema,creme_fraiche,81abaa82cb,train
lemon,lemon_sorbet,81adee5da5,train
orange,lemon,81adee5da5,train
sorbet,lime,81adee5da5,train
lime,sorbet,81adee5da5,train
orange,lime,81adee5da5,train
chickpea,fava_bean,81ae9c8613,test
cold_water,chickpea,81ae9c8613,test
roll,butter,81b6878062,train
butter,roll,81b6878062,train
steak_seasoning,salt,81b69cfc00,train
couscous,cooked_spaghetti,81b6b27445,train
turkey,ground_beef,81b6d99869,train
rum,butter,81b8472d63,val
milk,rum,81b8472d63,val
bamboo_shoot,chicken,81bf303346,train
cauliflower,broccoli,81c482b0a8,train
coconut_milk,oil,81ce27e3c7,train
frosting,cocoa,81cfb9fe1d,train
barley,chicken_broth,81d65be5fa,train
kielbasa,sausage,81db9bee57,val
rice,egg,81dfbd7c82,train
milk,rice,81dfbd7c82,train
milk_chocolate,cookie,81e0bb49f1,train
walnut,milk_chocolate,81e0bb49f1,train
macadamia_nut,walnut,81e0bb49f1,train
lemon_rind,orange,81e3724b8d,val
chuck_roast,beef_brisket,81ec50ceb6,train
red_pepper,pepper,81ee191dfa,test
lemon_juice,red_wine_vinegar,81ee564763,train
water,lemon,81f4051b24,train
nectarine,peach,82013baaea,train
pecan,candied_pecan,820e7fca9d,train
cream_of_chicken_soup,cream_soup,82109c2971,val
tomato,chipotle_chile,82159ea430,test
cayenne,cajun_seasoning,82159ea430,test
salt,sugar,8227f4519b,test
milk,salt,8227f4519b,test
cream,milk,8227f4519b,test
butter,cream,8227f4519b,test
veal,hamburger,822c674152,test
marinade,beef_stock,8230167673,train
beef_stock,roast,8230167673,train
oil,fat,8235f16f1c,test
oil,liver,8235f16f1c,test
matzoh,oil,8235f16f1c,test
applesauce,butter,823bc97455,train
clove,garlic,823d814d33,val
garlic,clove,823d814d33,val
oil,crisco,8249feade3,test
water,oil,8251fbc36a,val
oil,water,8251fbc36a,val
coffee,rum,8254f10d05,train
milk,coffee,8254f10d05,train
chili_pepper,roasted_pepper,82550e3dc1,val
black_pepper,white_pepper,8256b73f2c,train
lemon_juice,vinegar,8269642aa1,val
potato,cauliflower,826e891139,train
beef_broth,wine,82708a91cf,train
pecan_meal,walnut_piece,827119566c,train
salami,parma_ham,82786e381f,train
dried_basil,basil_leaf,828abb2ffe,train
peanut_oil,wheat_noodle,828fcf53b4,train
sesame_oil,peanut_oil,828fcf53b4,train
limeade,lemonade,8291faa046,train
orange_juice,limeade,8291faa046,train
oil,orange_juice,8291faa046,train
yogurt,sour_cream,82a00c8598,val
oil,yogurt,82a00c8598,val
pudding,vanilla,82a00c8598,val
vanilla,pudding,82a00c8598,val
vanilla_custard,lemon_zest,82a7adbb70,train
lemon_zest,vanilla_bean,82a7adbb70,train
garlic_clove,garlic_powder,82a8c9303f,train
peppercorn,garam_masala,82a9b8a4db,train
cumin_seed,peppercorn,82a9b8a4db,train
green,mizuna,82acd1764a,train
lemon_juice,vinegar,82adaaa8be,train
canned_artichoke_heart,artichoke,82b121fbff,train
fennel,red_onion,82b121fbff,train
caviar,creme_fraiche,82b5d0207e,train
milk,chocolate,82b839b99d,val
gravy,curry,82c048452e,test
garlic,gravy,82c048452e,test
blackberry,raspberry,82c38736a7,train
berry,blackberry,82c38736a7,train
cherry,berry,82c38736a7,train
onion_powder,dill,82c99ddccd,train
spice,herb,82cd89c4d9,test
white_wine,spice,82cd89c4d9,test
vegetable_broth,liquid,82d3db259a,train
water,vegetable_broth,82d3db259a,train
vegetable_broth,water,82d3db259a,train
water,broth,82d3db259a,train
broth,juice,82d3db259a,train
maple_syrup,agave_syrup,82db36fb0c,train
agave_syrup,maple_syrup,82db36fb0c,train
maple_syrup,flour,82db36fb0c,train
prawn,celery,82e1f7bbac,train
celery,meal,82e1f7bbac,train
rocket,parsley,82fee1aac8,train
pine_nut,walnut,82fee1aac8,train
celery,beet,82ff0ba823,train
feta,celery,82ff0ba823,train
tofu,chili,8302d84009,train
turkey,tofu,8302d84009,train
olive_oil,bran_flake,8313ff7551,train
coffee,cake,83184e18f6,train
cake,oat,83184e18f6,train
oat,unsweetened_flaked_coconut,83184e18f6,train
cake,pecan,83184e18f6,train
pumpkin,butternut_squash,8318bd26f4,val
beef,broth,8318bd26f4,val
chicken_broth,beef,8318bd26f4,val
egg,chickpea,831a209e14,train
onion,egg,831a209e14,train
ranch_dressing,blue_cheese,831dffb7ec,val
blue_cheese_dressing,ranch_dressing,831dffb7ec,val
water,tortellini,8320080427,train
vegetable_broth,water,8320080427,train
chicken,gravy,8324acd56c,train
mushroom_broth,chicken,8324acd56c,train
milk,mushroom_broth,8324acd56c,train
bouillon,milk,8324acd56c,train
mushroom,vegetable,8327ef4b51,train
water,squid,83337b0eeb,train
lemon,lime_juice,833da5c2d1,test
honey,maple_syrup,833da5c2d1,test
dijon_style_mustard,dry_mustard,83402a148a,train
white_grape_juice,apple_juice,83490fa157,train
sea_salt,kaffir_lime_leaf,834b72ecf9,train
kaffir_lime_leaf,peppercorn,834b72ecf9,train
vanilla,mint_extract,83562e2b7c,train
mashed_banana,vanilla,83562e2b7c,train
vegetable_oil,walnut_oil,8369c995ce,train
white_sugar,brown_sugar,8369c995ce,train
vegetable,puree,836a64c712,val
roast,vegetable,836a64c712,val
tuna,bun,836b5e02d8,train
orange_oil,apricot,8379aad96e,train
orange_extract,orange_oil,8379aad96e,train
golden_syrup,honey,837a4f6426,train
bacon,hamburger,838977a744,test
truffle,dry_gin,8390917eb9,train
gin,truffle,8390917eb9,train
scotch_whisky,gin,8390917eb9,train
ginger_liqueur,truffle,8390917eb9,train
rum,ginger_liqueur,8390917eb9,train
scotch_whisky,rum,8390917eb9,train
truffle,orange,8390917eb9,train
orange_liqueur,truffle,8390917eb9,train
scotch_whisky,orange_liqueur,8390917eb9,train
water,egg,839f001f81,train
egg_white,water,839f001f81,train
fat,butter,839f882b2e,train
chicken_bouillon,broth,83a8228e6b,train
soup,chicken_bouillon,83a8228e6b,train
cream,soup,83a8228e6b,train
parsley,cream,83a8228e6b,train
pudding_mix,cake_mix,83af7a85fc,train
chocolate,chocolate_bar,83b314a6d7,train
tomato,tomato_sauce,83c67cc898,train
cocoa,chocolate,83cc6a8e56,train
golden_syrup,flour,83cc6a8e56,train
sugar,golden_syrup,83cc6a8e56,train
milk,sugar,83cc6a8e56,train
truffle,orange,83db6a52aa,val
candied_orange_peel,truffle,83db6a52aa,val
orange,white_chocolate,83db6a52aa,val
white_chocolate,truffle,83db6a52aa,val
bittersweet_chocolate,white_chocolate,83db6a52aa,val
orange,milk_chocolate,83db6a52aa,val
milk_chocolate,truffle,83db6a52aa,val
bittersweet_chocolate,milk_chocolate,83db6a52aa,val
raisin,prune,83f0f75b82,train
cake,raisin,83f0f75b82,train
spaghetti_sauce,salsa,83f0f90a46,train
sweet_potato,baking_potato,83f30707f1,train
apricot,peach,83f5f4315b,train
pine_nut,raw_cashew,83fde27925,train
peach,nectarine,8405aac549,train
onion,potato,840a1c9def,val
pepper,onion,840a1c9def,val
pecan,cheese,840e7e403d,train
raisin,pecan,840e7e403d,train
cranberry,raisin,840e7e403d,train
beef,ham,841350bc7e,train
chicken,beef,841350bc7e,train
vegetable_stock,chicken,841350bc7e,train
anasazi_bean,bean,841350bc7e,train
pink_bean,anasazi_bean,841350bc7e,train
cornstarch,roux,8418fb70f4,train
cheesecake,chocolate_pudding,841e9f73e5,train
garlic_powder,onion,8421cc407e,train
fresh_onion,garlic_powder,8421cc407e,train
butter,mayonnaise,8423382e31,train
olive_oil,savory,8424c9f26d,train
maple_syrup,olive_oil,8424c9f26d,train
sliced_almond,walnut,8424c9f26d,train
pecan,sliced_almond,8424c9f26d,train
flour,granulated_sugar,8429716ec7,train
quail_egg,egg,84323a8531,train
honey,maple_syrup,84335b7c81,train
cool_whip,cream,844044a4fa,train
yogurt,sour_cream,84408ce82a,train
buttermilk,yogurt,84408ce82a,train
lobster,vinaigrette,844862756e,train
vinaigrette,lobster,844862756e,train
lemon_juice,vinegar,844cc58138,train
tea_leaf,lemon_juice,844e8eaeb9,train
vanilla_wafer,chocolate,8461fa9989,train
egg,egg_white,8461fa9989,train
chocolate_chip,pecan,846c7b058f,train
whipped_cream,cool_whip,846d8daa58,test
cheese,roasted_pepper,8470a701ac,train
buttermilk,coffee,8477c86454,train
miniature_chocolate_chip,walnut,8485003aef,val
walnut,miniature_chocolate_chip,8485003aef,val
chocolate,walnut,8485003aef,val
duck_fat,vegetable_oil,84852680cd,train
fish_stock,duck_fat,84852680cd,train
duck_stock,fish_stock,84852680cd,train
stock,canned_chicken_broth,848a14bc40,train
chicken,stock,848a14bc40,train
milk,beer,849357a1ed,train
water,milk,849357a1ed,train
batter,water,849357a1ed,train
lemon_juice,black_olive,8494ca11af,train
vinegar,lemon_juice,8494ca11af,train
ground_ginger,ground_cinnamon,849e9f1f2e,val
salad_dressing,mayonnaise,84a33f9b6a,val
meat,pork_chop,84a560f8b9,train
vanilla,chocolate_ice_cream,84a5702276,train
chocolate_ice_cream,ice,84a5702276,train
turkey_cutlet,chicken,84a590175f,test
pork,turkey_cutlet,84a590175f,test
honey,green_tea,84b96c15cc,train
green_tea,sugar,84b96c15cc,train
sugar,liquid_honey,84b96c15cc,train
chile,green,84c257de2c,test
glue,egg,84c310e03a,train
curd,glue,84c310e03a,train
italian_sausage,beef,84c3726857,train
veal,ground_beef,84c3726857,train
pork,veal,84c3726857,train
meat,pork,84c3726857,train
whole_tomato,crushed_tomato,84c5e3db2d,train
capicola,prosciutto,84d14eb267,test
nutella,jelly,84d2602bbd,train
walnut_oil,scallion,84d4ad5921,train
olive_oil,walnut_oil,84d4ad5921,train
pine_nut,olive_oil,84d4ad5921,train
cream_cheese,sour_cream,84d838556b,train
chip,cinnamon,84ee1a5f70,val
mini_chocolate_chip,chip,84ee1a5f70,val
vanilla,nut,84ee1a5f70,val
butter,whole_milk,84ee1a5f70,val
milk,butter,84ee1a5f70,val
cream,milk,84ee1a5f70,val
butter,sour_cream,84ee1a5f70,val
sugar,honey,84f2c825d2,train
chicken,vinaigrette,8503b9c22d,val
lemon_juice,buttermilk,85091a06dd,val
cooking_oil,fat,850aee4266,train
margarine,cooking_oil,850aee4266,train
garlic_scape,garlic,851024c089,train
onion,garlic_scape,851024c089,train
potato,cinnamon_sugar,8525dc5594,train
canned_crabmeat,fresh_crabmeat,8534e554cc,test
water,chicken_broth,853a0a7af7,val
noodle,water,853a0a7af7,val
active_dry_yeast,instant_yeast,853b9e1362,train
instant_yeast,active_dry_yeast,853b9e1362,train
honey,agave_syrup,8540905dcf,train
cream,goat_cheese,8544c823e4,train
cayenne_pepper,ginger,8548dd9b0e,train
vegetable_broth,soup,85555b6355,train
chicken_broth,vegetable_broth,85555b6355,train
meat,chicken_broth,85555b6355,train
chicken_broth,meat,85555b6355,train
horseradish,ketchup,855a0bdcc2,train
mashed_banana,oil,855a2e1170,test
prune_puree,mashed_banana,855a2e1170,test
applesauce,prune_puree,855a2e1170,test
olive_oil,garlic_butter,856e68af76,train
smoked_sausage,spam,8577372609,val
tomato,olive_oil,8582a8bc7c,train
stock,water,8587572e79,train
vanilla,flavoring,8590308d53,train
flax_seed,egg,859a2f6040,val
rosemary,garlic,859f979cab,val
oil,rosemary,859f979cab,val
ice_cream,whipped_topping,85a673b4c5,train
bacon,ham,85a9167a72,train
sugar,vanilla_sugar,85aa1b828d,train
cinnamon,nutmeg,85ac5e6bed,val
nutmeg,cinnamon,85ac5e6bed,val
strawberry,blackberry,85b2da7adf,train
cream,vanilla_extract,85b2da7adf,train
parsley,garlic_powder,85b565e02b,test
orange_liqueur,vanilla,85b9cec45b,train
sausage,poultry,85c015c836,train
gluten_flour,flour,85c32c574a,val
soy_sauce,egg,85c441a87e,test
dashi,soy_sauce,85c441a87e,test
cheese,parmesan_cheese,85c7705ef8,train
potato,carrot,85d35f1dc3,val
carrot,cabbage,85d35f1dc3,val
cabbage,vegetable,85d35f1dc3,val
honey,maple_syrup,85d98acbc4,train
vegan_butter,honey,85d98acbc4,train
bacon,mushroom,85e62f5a89,test
black_pepper,bread,85e9d54b4a,train
mushroom,chestnut,85ef94ef94,train
cream,fat,85efebdcd1,train
meatball,smoked_sausage,85f7042f56,test
savory,crepe,85fd7441c6,val
crepe,flour,85fd7441c6,val
steak,bacon,8600871f4b,train
bacon,steak,8600871f4b,train
zucchini,frozen_cut_green_bean,86038c9431,train
sausage,bacon,860507e08e,test
salami,sausage,860507e08e,test
fat,salami,860507e08e,test
buttermilk,whole_milk,860507e08e,test
bacon,spam,86123fddc8,train
meat,black_bean,86123fddc8,train
tea,currant,86151f3745,test
juice,tea,86151f3745,test
currant,juice,86151f3745,test
fish,trout,86163b150a,train
water,chicken_broth,861dc2af3f,train
cream_of_chicken_soup,water,861dc2af3f,train
yogurt,fruit,8622c8573e,val
banana,yogurt,8622c8573e,val
cheddar_cheese,parmesan_cheese,86338a536e,val
frosting,cupcake,86370cf097,train
jelly,frosting,86370cf097,train
chocolate_glaze,jelly,86370cf097,train
date,candied_fruit,8647061c65,test
water,juice,864864a816,train
milk,shortening,8654b89f18,train
whole_milk,sour_cream,8657d8d0f8,val
heavy_cream,whole_milk,8657d8d0f8,val
green_onion,cilantro,865fab0566,test
basil,green_onion,865fab0566,test
rice,pepper,8660a411f9,train
plum,fresh_apricot,866627500f,val
berry,plum,866627500f,val
strawberry,berry,866627500f,val
fruit,berry,866627500f,val
raisin,chocolate_chip,8670a2fb9f,train
date,raisin,8670a2fb9f,train
rosemary,rosemary_sprig,8675e1a9e7,train
mint_extract,mint,867a114456,train
vanilla,mint_extract,867a114456,train
whipped_cream,butter,867c49c84a,train
sausage,ham,86838d6019,train
bacon,sausage,86838d6019,train
sea_scallop,bay_scallop,868df5d684,val
pumpkin,chocolate,868eec78b5,train
pudding,pumpkin,868eec78b5,train
lemon,pudding,868eec78b5,train
cheddar_cheese,swiss_cheese,86a714bc9b,train
pork,ground_turkey,86a799d6ed,train
vanilla,chocolate,86a9e5be43,test
chicken,milk,86af1b7bdf,train
water,fresh_water,86c49709db,test
salsa,tomato,86c875ba8d,train
juice,tomato,86cb73325c,val
tomato,water,86cb73325c,val
butter,cooking_oil,86d46dabe0,val
rib,barbecue_sauce,86d698ce0d,train
rum,unsweetened_pineapple_juice,86d7ea6ec0,val
sour_milk,yogurt,86db7f0456,train
shrimp,seafood,86dca297b7,train
spaghetti_sauce,marinara_sauce,86f246492c,train
onion,onion_powder,86f5a05622,train
blueberry,raisin,86f9ea83e0,train
steak,hamburger,86fb2ef8cf,train
soy_sauce,fish,86fb2ef8cf,train
ground_cinnamon,cinnamon,86ff27f0c3,train
liquid_stevia,ground_cinnamon,86ff27f0c3,train
seed,anise_extract,870111629b,val
bean,cabbage,8701398fa6,train
butter,cream,8702a8d248,train
sugar,butter,8702a8d248,train
water,vinegar,87041323da,train
cheez_whiz,jar,87042cc620,test
cheese,cheez_whiz,87042cc620,test
cucumber,cauliflower,8712b80694,train
chocolate,pistachio_nut,87144e2b92,train
chip,mint,8716004a1a,test
chocolate,chip,8716004a1a,test
mint,peanut_butter,8716004a1a,test
tomato,celery,871b335190,train
water,tomato,871b335190,train
milk,pancake,871db98b97,train
buttermilk,milk,871db98b97,train
baking_powder,buttermilk,871db98b97,train
whole_wheat_flour,pancake,871db98b97,train
flour,whole_wheat_flour,871db98b97,train
milk,cooky,871eee04cf,train
egg,milk,871eee04cf,train
lemon_juice,lemon_frosting,87206ad27e,train
vanilla,lemon_juice,87206ad27e,train
frosting,water,87206ad27e,train
brown_sugar,frosting,87206ad27e,train
granulated_sugar,brown_sugar,87206ad27e,train
pecan,walnut_half,872bec2d1c,train
meat,cheese,872cb4f0a9,train
peanut_butter,oil,872fc421f7,train
whole_wheat_flour,wheat,873159e689,val
pork,chicken,873e59d876,val
angostura_bitter,orange_bitter,874888ce61,train
fig_jam,jam,8748da6ae4,train
ice_cream,blackberry,874d80d224,train
blackberry,ice_cream,874d80d224,train
raspberry,blackberry,874d80d224,train
muffin,water,87550dce97,train
water,lemon_juice,87550dce97,train
lemon_juice,egg,87550dce97,train
egg,water,87550dce97,train
bread,tuna,87552199cf,train
shredded_cheddar_cheese,bread,87552199cf,train
chocolate_chip,peanut_butter_chip,8760dc4121,train
quinoa,rice,876816c94b,val
beef,pork,876816c94b,val
pork,beef,876816c94b,val
chicken,beef,876816c94b,val
onion,fresh_onion,87685b56e6,train
raisin,oatmeal_cooky,876d9f6c94,train
oatmeal_cooky,chocolate,876d9f6c94,train
carob_chip,oatmeal_cooky,876d9f6c94,train
currant,carob_chip,876d9f6c94,train
agave,cinnamon,876f2aaaf5,train
cinnamon,raisin,876f2aaaf5,train
vegetable,milk,8771d7bf29,test
dried_fruit,nut,877947db21,train
dashi,vegetable_stock,877b7fb764,train
clam,water,877b7fb764,train
broth,clam,877b7fb764,train
tofu,broth,877b7fb764,train
lemon,dried_lime,8780493c02,train
turmeric,lemon,8780493c02,train
saffron,turmeric,8780493c02,train
white_button_mushroom,oyster,87813844b2,test
barley,grain,87813844b2,test
soy_sauce,tamari,87813844b2,test
applesauce,gelatin,8781e4f3cc,train
water,applesauce,8781e4f3cc,train
gruyere,cheese,87831dd5ae,test
green,custard,87831dd5ae,test
onion,green,87831dd5ae,test
bread,shortcrust_pastry,87883b9e7a,train
onion,scallion,878ffc6c05,train
berry,milk,87933b6d27,train
milk,orange_juice,87933b6d27,train
lea_&_perrins_worcestershire_sauce,condiment,879ab58139,train
baking_soda,cream_of_tartar,87ad42a03e,train
baking_powder,baking_soda,87ad42a03e,train
cream_of_tartar,baking_powder,87ad42a03e,train
sweet_chocolate,unsweetened_chocolate,87b8d424e6,val
cranberry,dried_fruit,87c60d711d,test
vegetable_stock,chicken_stock,87c6c5568f,train
water,vegetable_stock,87c6c5568f,train
crab,shrimp,87cae3e109,train
pear_juice,fresh_pear,87cd795564,train
oil,broth,87cdc443a4,train
fish_sauce,salt,87cdc443a4,train
salt,fish_sauce,87cdc443a4,train
strawberry_sauce,jam,87ce014dfe,train
strawberry_sauce,chocolate,87ce014dfe,train
vegetable,rice,87ddef9dad,train
red_pepper_flake,hot_sauce,87e281c7fe,train
fudge,peanut_butter,87e8e02589,train
rum,caramel_sauce,87f4807fda,train
caramel_sauce,lemon_juice,87f4807fda,train
rice,raisin,87fca0cc8c,train
pudding,rice,87fca0cc8c,train
muffin,pudding,87fca0cc8c,train
golden_raisin,muffin,87fca0cc8c,train
dried_cherry,golden_raisin,87fca0cc8c,train
milk,whipped_cream,8801b021dd,train
mashed_sweet_potato,baby_food,88034dfc6f,train
agave_nectar,pure_maple_syrup,8805068c5f,train
maple_extract,agave_nectar,8805068c5f,train
bacon,ham_bone,8805573824,val
vanilla_bean,vanilla_extract,88061459ed,train
cinnamon_stick,ground_cinnamon,88061459ed,train
nut_butter,nut,880bade21f,train
quinoa,water,881c3bfd33,test
water,chicken_stock,881c3bfd33,test
sweetened_condensed_milk,milk,881e639ca8,train
extra_virgin_olive_oil,butter,8828cceb40,train
water,cold_water,882da17a6b,train
coconut_milk,heavy_cream,883825965c,train
almond,jelly_bean,8839793470,test
bread,water,88488b85d9,train
ranch_style_bean,spice,884e461dbc,val
white_vinegar,onion,885345ac26,train
sugar,white_vinegar,885345ac26,train
cake,water,88535287af,train
salt_pork,ham_bone,8868791f21,test
olive_oil,salt_pork,8868791f21,test
bacon_fat,olive_oil,8868791f21,test
orange_juice,marmalade,88704c4a35,val
cornstarch,orange_juice,88704c4a35,val
lime_juice,cornstarch,88704c4a35,val
stick,water,8879737a78,train
peanut_butter,almond_butter,8881c93f32,train
ground_ginger,ground_cinnamon,888307818a,train
ground_clove,ground_ginger,888307818a,train
pumpkin_pie_spice,ground_clove,888307818a,train
oil,applesauce,8887c774ec,train
muffin,oil,8887c774ec,train
feta,seafood,8889a6c696,train
gorgonzola,feta,8889a6c696,train
water,tomato_juice,8889ce168b,train
olive_oil,butter,88989a21b3,train
oil,olive_oil,88989a21b3,train
milk,white_vinegar,889a62df55,train
yogurt,milk,889a62df55,train
fava_bean,pea,889d2389e1,train
tomato_sauce,pepper,88a32c2254,train
apple,leek,88a86d9582,train
creme_de_menthe,cake_mix,88aed94473,train
water,creme_de_menthe,88aed94473,train
lemon_juice,vanilla_extract,88b3f415be,train
lemon_zest,lemon_juice,88b3f415be,train
feta,tofu,88b7b519e7,train
fruit,berry,88bae37063,train
raspberry,blueberry,88c9357631,train
edamame,asparagus,88db166e1b,train
crab,shrimp,88e081edd2,val
lemon_gelatin,lime,88e3522069,test
orange,lemon_gelatin,88e3522069,test
steak,cooked_beef,88e6a43026,train
vegetable_oil,palm_oil,88e84bb608,train
pumpkin,banana,88ea218b01,train
